case_id,sample_type,delay_days,weather_scenario,target_decision,day,date,temp_c,hum_pct,weather_text
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,27,2026-07-28,13.0,85.0,小雨
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,28,2026-07-29,18.0,80.0,分散阵雨转多云
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,29,2026-07-30,16.5,80.0,多云转阵雨
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,30,2026-07-31,15.0,85.0,小雨
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,31,2026-08-01,15.0,80.0,阴
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,32,2026-08-02,16.5,75.0,多云
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,33,2026-08-03,17.5,75.0,多云
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,34,2026-08-04,16.0,75.0,多云
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,35,2026-08-05,14.0,85.0,小雨
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,36,2026-08-06,13.5,85.0,小雨
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,37,2026-08-07,15.5,80.0,阴转多云
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,38,2026-08-08,17.5,70.0,晴
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,39,2026-08-09,13.0,90.0,中到大雨
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,40,2026-08-10,12.0,85.0,小雨
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,41,2026-08-11,14.5,75.0,多云
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,42,2026-08-12,16.5,70.0,晴
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,43,2026-08-13,18.0,70.0,晴
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,44,2026-08-14,19.0,75.0,多云
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,45,2026-08-15,20.0,75.0,多云
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,46,2026-08-16,18.5,85.0,多云转小雨
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,47,2026-08-17,17.5,85.0,小雨
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,48,2026-08-18,16.0,85.0,小雨
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,49,2026-08-19,18.0,80.0,阴
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,50,2026-08-20,19.5,75.0,多云
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,51,2026-08-21,19.0,85.0,多云转小雨
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,52,2026-08-22,17.5,85.0,小雨
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,53,2026-08-23,16.0,85.0,小雨转阴
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,54,2026-08-24,18.0,85.0,小雨
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,55,2026-08-25,19.0,85.0,小雨
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,56,2026-08-26,19.5,85.0,晴转小雨
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,57,2026-08-27,18.5,85.0,小雨
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,58,2026-08-28,18.5,85.0,雨
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,59,2026-08-29,20.0,80.0,雨转阴
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,60,2026-08-30,20.0,80.0,阴
