case_id,sample_type,sample_id,delay_days,observed_magnetism_mt,weather,temp_c,hum_pct,weather_source
EXPERIMENT_INTERNAL,锈蚀钢筋,5,7,2.1946,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,8,2.0598,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,9,1.9224,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,10,1.7902,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,11,1.664,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,12,1.5501,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,13,1.4577,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,14,1.3639,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,15,1.2722,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,22,0.6262,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,30,0.301,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,37,0.1756,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,44,0.0959,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,51,0.0518,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,58,0.0193,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,5,90,0.0006,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,1,4.6704,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,2,4.0966,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,3,3.5933,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,4,3.3656,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,5,3.1429,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,6,2.9416,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,7,2.7542,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,8,2.585,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,9,2.4126,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,10,2.2467,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,11,2.0883,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,12,1.9454,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,13,1.8294,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,14,1.7116,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,15,1.5966,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,22,0.7859,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,30,0.3777,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,37,0.2204,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,44,0.1204,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,51,0.0651,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,58,0.0242,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,6,90,0.0008,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,1,2.2293,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,2,1.9555,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,3,1.7152,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,4,1.6065,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,5,1.5002,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,6,1.4041,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,7,1.3147,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,8,1.2339,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,9,1.1516,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,10,1.0724,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,11,0.9968,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,12,0.9286,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,13,0.8733,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,14,0.817,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,15,0.7621,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,22,0.3751,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,30,0.1803,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,37,0.1052,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,44,0.0575,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,51,0.0311,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,58,0.0115,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,7,90,0.0004,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,1,2.5442,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,2,2.2316,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,3,1.9575,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,4,1.8334,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,5,1.7121,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,6,1.6025,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,7,1.5004,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,8,1.4082,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,9,1.3143,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,10,1.2239,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,11,1.1376,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,12,1.0597,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,13,0.9966,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,14,0.9324,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,15,0.8697,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,22,0.4281,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,30,0.2058,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,37,0.1201,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,44,0.0656,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,51,0.0354,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,58,0.0132,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,8,90,0.0004,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,1,2.1026,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,2,1.8443,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,3,1.6177,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,4,1.5152,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,5,1.415,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,6,1.3243,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,7,1.24,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,8,1.1638,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,9,1.0862,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,10,1.0115,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,11,0.9401,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,12,0.8758,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,13,0.8236,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,14,0.7706,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,15,0.7188,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,22,0.3538,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,30,0.1701,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,37,0.0992,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,44,0.0542,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,51,0.0293,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,58,0.0109,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,9,90,0.0003,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,1,2.9231,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,2,2.564,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,3,2.249,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,4,2.1064,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,5,1.9671,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,6,1.8411,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,7,1.7238,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,8,1.6179,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,9,1.51,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,10,1.4061,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,11,1.307,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,12,1.2175,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,13,1.145,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,14,1.0713,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,15,0.9993,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,22,0.4919,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,30,0.2364,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,37,0.138,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,44,0.0753,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,51,0.0407,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,58,0.0151,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,锈蚀钢筋,10,90,0.0005,阴,20.0,80.0,附件2/内置天气轨迹
